rollout/ep_len_mean,time/iterations,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/loss,train/value_loss,train/clip_fraction,train/n_updates,train/clip_range,train/approx_kl
3.42,292,125,598016,4.712385654449463,4770,0.5987701416015625,-0.004341946612112224,0.0003,-0.36404828722588717,1.6308139562606812,2.884401049464941,0.2005859375,2910,0.2,0.119031824
3.55,293,125,600064,4.530385971069336,4786,0.622838020324707,-0.0065399597253417594,0.0003,-0.35523444558493794,2.3411996364593506,2.4298398360610007,0.17236328125,2920,0.2,0.1258986
3.76,294,125,602112,4.13438606262207,4803,0.54274982213974,-0.01236535980424378,0.0003,-0.41585548208095136,1.3863205909729004,2.9489726420491933,0.21328125,2930,0.2,0.21113929
3.61,295,125,604160,4.450385570526123,4819,0.5915476083755493,-0.006896178633905947,0.0003,-0.4334629070945084,1.2252438068389893,2.860308352485299,0.21357421875,2940,0.2,0.18045485
3.82,296,125,606208,4.0473856925964355,4836,0.563806414604187,-7.293306989595295e-05,0.0003,-0.38042122330516576,1.8602821826934814,2.7748564183712006,0.186328125,2950,0.2,0.1106821
3.67,297,125,608256,4.328385829925537,4852,0.6001932621002197,-0.0056467111309757454,0.0003,-0.38709290330298246,1.576119303703308,2.7750359017401935,0.1837890625,2960,0.2,0.105121434
3.64,298,125,610304,4.447385311126709,4869,0.5922693610191345,-0.006534427931183018,0.0003,-0.37458220436237755,1.4846303462982178,2.7606479190289974,0.184765625,2970,0.2,0.088922225
3.51,299,125,612352,4.615386009216309,4885,0.6313124895095825,-0.0064802252629306166,0.0003,-0.3493010638281703,1.2809514999389648,2.4479574888944624,0.15966796875,2980,0.2,0.089889646
3.66,300,125,614400,4.282385349273682,4902,0.5952329039573669,-0.007940882146067451,0.0003,-0.3466806134674698,1.3813220262527466,2.63344211243093,0.181396484375,2990,0.2,0.12235859
3.77,301,125,616448,4.190385818481445,4918,0.6200528144836426,-0.001141238570562564,0.0003,-0.3228584348689765,0.9532880783081055,2.642002771422267,0.16220703125,3000,0.2,0.07744619
4.1,302,125,618496,3.5613858699798584,4935,0.6176373958587646,-0.004305116093019023,0.0003,-0.35346494102850556,1.4603166580200195,2.6659455206245184,0.1712890625,3010,0.2,0.1106756
3.92,303,125,620544,4.094386100769043,4951,0.5699016451835632,-0.007724273626809009,0.0003,-0.3598412784282118,0.9676800966262817,2.944461382180452,0.19921875,3020,0.2,0.13633572
3.64,304,125,622592,4.396385669708252,4968,0.5838505625724792,-0.003265174427360762,0.0003,-0.3613182085566223,1.6368958950042725,2.730982623249292,0.19345703125,3030,0.2,0.116732456
3.73,305,125,624640,4.201385498046875,4985,0.5761604309082031,-0.005416588723892346,0.0003,-0.36874540760181845,1.5263431072235107,2.6513978634029627,0.2013671875,3040,0.2,0.16656393
3.47,306,125,626688,4.598385810852051,5001,0.5631234645843506,-0.006805697592790238,0.0003,-0.3472815512213856,1.0970653295516968,2.842592592537403,0.1767578125,3050,0.2,0.19380988
3.61,307,125,628736,4.510385513305664,5018,0.6029638051986694,-0.00767719043942634,0.0003,-0.3428981188684702,1.1979565620422363,2.6482848305255176,0.173974609375,3060,0.2,0.15416713
3.85,308,125,630784,4.059385776519775,5034,0.6106210947036743,-0.005461921545793303,0.0003,-0.3400217653717846,1.6929354667663574,2.5425598762929438,0.16171875,3070,0.2,0.10378964
3.76,309,125,632832,4.199385166168213,5051,0.560279130935669,-0.010032453911844642,0.0003,-0.3724690065253526,1.320549488067627,2.9643778670579195,0.211767578125,3080,0.2,0.1991921
3.38,310,125,634880,4.836385250091553,5067,0.6108429431915283,-0.01019463936390821,0.0003,-0.35233250972814856,1.0921224355697632,2.52362517118454,0.17646484375,3090,0.2,0.10509127
4.05,311,125,636928,3.6773855686187744,5084,0.62298983335495,-0.00266981209279038,0.0003,-0.36869909139350054,1.2111902236938477,2.6353007607162,0.168212890625,3100,0.2,0.09813897
3.77,312,125,638976,4.317385673522949,5100,0.5542475581169128,-0.005115582852158696,0.0003,-0.40329658007249236,1.4117757081985474,2.994843542575836,0.21318359375,3110,0.2,0.18200114
3.69,313,125,641024,4.335385322570801,5117,0.6118456721305847,-0.010033759029465728,0.0003,-0.3780795894563198,0.9919336438179016,2.6600304521620273,0.205419921875,3120,0.2,0.13306624
3.75,314,125,643072,4.226385593414307,5133,0.5708209276199341,-0.009067549020983279,0.0003,-0.3597666524816304,1.8530502319335938,2.7780641060322524,0.184716796875,3130,0.2,0.17176694
3.98,315,125,645120,3.908385992050171,5150,0.5728247165679932,-0.011069885251345113,0.0003,-0.3990365087520331,1.7815842628479004,2.833057689294219,0.19130859375,3140,0.2,0.11783567
3.76,316,125,647168,4.2433857917785645,5166,0.6113468408584595,-0.008232601796044037,0.0003,-0.376590486895293,1.2358207702636719,2.733301727473736,0.197119140625,3150,0.2,0.12308634
3.77,317,125,649216,4.226385593414307,5183,0.6055303812026978,-0.004760959456325509,0.0003,-0.42247763704508545,1.1608037948608398,2.66406017690897,0.20966796875,3160,0.2,0.1211095
3.78,318,125,651264,4.142385959625244,5199,0.5976318120956421,-0.00726835590612609,0.0003,-0.39858861672692003,1.456390619277954,2.8731701668351888,0.20087890625,3170,0.2,0.116891325
3.49,319,125,653312,4.600385665893555,5216,0.5526044368743896,-0.008014272202854045,0.0003,-0.40998429772444067,1.3993873596191406,2.991524447128177,0.202197265625,3180,0.2,0.15093666
3.73,320,125,655360,4.38938570022583,5232,0.598998486995697,-0.00806217576318886,0.0003,-0.37934062485583125,1.6137334108352661,2.8365148313343527,0.191455078125,3190,0.2,0.13962537
3.45,321,125,657408,4.521385669708252,5249,0.6146581172943115,-0.005559566726151388,0.0003,-0.3926458029542118,1.3252135515213013,2.601333823427558,0.191552734375,3200,0.2,0.14549285
3.6,322,125,659456,4.319386005401611,5265,0.5640231370925903,-0.008816911818576046,0.0003,-0.389847943931818,0.9729155898094177,2.946820417419076,0.196533203125,3210,0.2,0.1336237
3.57,323,125,661504,4.466385364532471,5282,0.5913957357406616,-0.003258608627947979,0.0003,-0.3882782617583871,1.4749513864517212,2.9369095496833326,0.1775390625,3220,0.2,0.10875277
3.51,324,125,663552,4.42538595199585,5298,0.6043511033058167,-0.009667602067929692,0.0003,-0.33258463386446235,0.8620186448097229,2.4625222638249396,0.163037109375,3230,0.2,0.0941578
3.87,325,125,665600,4.074385166168213,5315,0.5601533651351929,-0.008581066978513264,0.0003,-0.46209674421697855,1.2193185091018677,2.9753465335816145,0.2419921875,3240,0.2,0.17184183
3.73,326,125,667648,4.147385120391846,5332,0.597619354724884,-0.0016959186032181606,0.0003,-0.3933388240169734,1.2911088466644287,2.64507674574852,0.19482421875,3250,0.2,0.14639932
3.92,327,125,669696,3.8733859062194824,5348,0.5973635911941528,-0.006469496479257941,0.0003,-0.42931258426979185,1.4440069198608398,3.0326343826949596,0.214501953125,3260,0.2,0.123336405
3.67,328,125,671744,4.397386074066162,5365,0.605522871017456,-0.0038166909595020115,0.0003,-0.4321042617317289,1.0604289770126343,2.7914674576371907,0.202294921875,3270,0.2,0.10603191
3.85,329,125,673792,4.143385410308838,5381,0.5833616256713867,-0.010618839896051214,0.0003,-0.39097460503689946,1.5999456644058228,2.7570198699831963,0.213671875,3280,0.2,0.13289791
3.83,330,125,675840,4.1033854484558105,5398,0.5650699734687805,-0.0002467079320922494,0.0003,-0.42454785597510636,1.3157706260681152,3.0858030535280703,0.217578125,3290,0.2,0.13715687
3.58,331,125,677888,4.50838565826416,5414,0.59270179271698,-0.004709266639838461,0.0003,-0.40520594897679985,1.1703803539276123,2.8687635254114867,0.194580078125,3300,0.2,0.11693904
3.7,332,125,679936,4.266385555267334,5431,0.5939525365829468,-0.007277798067661934,0.0003,-0.4047110311686993,1.828077793121338,2.738456509262323,0.19736328125,3310,0.2,0.100836046
3.91,333,125,681984,4.058385372161865,5447,0.574838399887085,-0.004918150597950444,0.0003,-0.3995195261668414,1.1663153171539307,2.886631302163005,0.208935546875,3320,0.2,0.14185779
3.8,334,125,684032,4.146385669708252,5464,0.5848573446273804,-0.007592572856810875,0.0003,-0.399153773766011,1.3196057081222534,2.729541601985693,0.205810546875,3330,0.2,0.17377815
3.44,335,125,686080,4.695385456085205,5481,0.5912313461303711,-0.0007000868441537023,0.0003,-0.3541808273177594,1.659609079360962,2.7594561092555523,0.17099609375,3340,0.2,0.12543325
3.79,336,125,688128,4.0343852043151855,5497,0.6151398420333862,-0.004298105297493748,0.0003,-0.3768371622543782,1.0827758312225342,2.5753049947321416,0.177392578125,3350,0.2,0.12507656
3.83,337,125,690176,4.196385860443115,5514,0.5532598495483398,-0.00888686668185983,0.0003,-0.4352140828501433,1.2322065830230713,3.1549186043441297,0.21806640625,3360,0.2,0.17915657
3.69,338,125,692224,4.37138557434082,5530,0.6180316805839539,-0.001953499362571165,0.0003,-0.3729953153990209,1.346695899963379,2.5411682657897474,0.170166015625,3370,0.2,0.17085087
3.82,339,125,694272,4.203385829925537,5547,0.5766435861587524,-0.0053810019308002666,0.0003,-0.39181272909045217,1.7310335636138916,2.6937153562903404,0.196923828125,3380,0.2,0.12940326
3.69,340,125,696320,4.320385932922363,5563,0.6161546111106873,0.00027966801135335115,0.0003,-0.3346921815071255,0.9027177095413208,2.5955242078751324,0.171044921875,3390,0.2,0.115965135
3.49,341,125,698368,4.547385215759277,5580,0.6097259521484375,-0.005929764578468166,0.0003,-0.35430855229496955,1.8660774230957031,2.6566321711987255,0.172021484375,3400,0.2,0.08344451
3.71,342,125,700416,4.282385349273682,5596,0.602096676826477,0.0008974377997219563,0.0003,-0.37199775730259715,0.9911391139030457,2.743236984312534,0.177197265625,3410,0.2,0.088111416
3.22,343,125,702464,5.1163859367370605,5613,0.6027028560638428,-0.007552410327480175,0.0003,-0.3794716265518218,1.3180679082870483,2.6761802695691586,0.1712890625,3420,0.2,0.08651913
3.76,344,125,704512,4.231385707855225,5629,0.5978254079818726,-0.005941976036410779,0.0003,-0.32489593359641733,1.6846967935562134,2.484731124714017,0.17587890625,3430,0.2,0.12615782
3.84,345,125,706560,4.0523858070373535,5646,0.5779330730438232,-0.008874570412444882,0.0003,-0.39897992024198176,1.577229619026184,2.912904401123524,0.206640625,3440,0.2,0.18448645
3.59,346,125,708608,4.446385383605957,5662,0.6113461256027222,-0.003072327878908254,0.0003,-0.39170991657301785,1.3419442176818848,2.6654009498655795,0.1783203125,3450,0.2,0.10544908
3.93,347,125,710656,3.87038516998291,5678,0.6328639388084412,-0.005367707308323588,0.0003,-0.3801010695286095,0.8695316910743713,2.3930477499961853,0.182080078125,3460,0.2,0.12213628
3.67,348,125,712704,4.446385860443115,5695,0.5796874761581421,-0.005882922859746032,0.0003,-0.43790692198090253,1.7301748991012573,2.8949905283749104,0.219091796875,3470,0.2,0.13347888
3.94,349,125,714752,4.030385494232178,5711,0.6216563582420349,-0.005382192629622295,0.0003,-0.37664033989422024,1.1369295120239258,2.5377019008621575,0.17568359375,3480,0.2,0.0885812
3.83,350,125,716800,4.12038516998291,5728,0.5849936008453369,-0.010075446241535247,0.0003,-0.41395720089785754,1.3756104707717896,2.753631546348333,0.2265625,3490,0.2,0.18047182
3.79,351,125,718848,4.140385627746582,5744,0.6222323775291443,-0.0037598005481413567,0.0003,-0.3685028964653611,1.549347996711731,2.552453602105379,0.166845703125,3500,0.2,0.10782716
3.75,352,125,720896,4.295385360717773,5761,0.5992625951766968,-0.005936670236405916,0.0003,-0.4041918613016605,0.537045955657959,2.7744302857667207,0.16015625,3510,0.2,0.26115236
3.79,353,125,722944,4.184385776519775,5777,0.6278243064880371,0.0003518255311064422,0.0003,-0.33132703341543673,1.0591181516647339,2.34922741651535,0.142919921875,3520,0.2,0.080452874
3.47,354,125,724992,4.6133856773376465,5793,0.5832712650299072,-0.0007846621912904084,0.0003,-0.34698758940212426,1.467326283454895,2.833271387219429,0.186767578125,3530,0.2,0.1480383
3.64,355,125,727040,4.367385387420654,5810,0.6256037354469299,-0.0071580201503820716,0.0003,-0.32366979704238474,1.2722126245498657,2.492763056606054,0.143310546875,3540,0.2,0.17531429
3.65,356,125,729088,4.358386039733887,5826,0.6224011182785034,-0.004765080672223121,0.0003,-0.3477504330687225,1.2032721042633057,2.4996058806777,0.135205078125,3550,0.2,0.081556305
3.88,357,125,731136,3.9783856868743896,5843,0.6167522668838501,-0.0009962368028936907,0.0003,-0.3318069810513407,1.3070039749145508,2.6615853514522314,0.141259765625,3560,0.2,0.08476953
3.73,358,125,733184,4.2383856773376465,5859,0.5944241285324097,-0.0041297225601738315,0.0003,-0.31556338535156103,1.243903398513794,2.6893503848463296,0.1712890625,3570,0.2,0.1272659
3.71,359,125,735232,4.254385471343994,5876,0.6069142818450928,-0.004513914595008828,0.0003,-0.3085040105506778,1.296181321144104,2.5629381369799376,0.147509765625,3580,0.2,0.11913955
3.62,360,125,737280,4.4193854331970215,5892,0.6296015977859497,-0.007743643526919186,0.0003,-0.328877643821761,1.3124396800994873,2.4461074233055116,0.160693359375,3590,0.2,0.11926547
3.5,361,125,739328,4.6683855056762695,5908,0.6062990427017212,-0.007199756035697646,0.0003,-0.3185485989321023,1.5797064304351807,2.7285195805132387,0.17724609375,3600,0.2,0.17412758
3.63,362,125,741376,4.408385753631592,5925,0.6225857734680176,-0.0035208300541853532,0.0003,-0.30531242159195243,1.022704839706421,2.453870391473174,0.17470703125,3610,0.2,0.108542144
3.85,363,125,743424,4.12738561630249,5941,0.5364878177642822,-0.009953951025090646,0.0003,-0.3535242542624474,1.354041576385498,2.9390085864812137,0.21611328125,3620,0.2,0.23817456
3.75,364,125,745472,4.1683855056762695,5957,0.586000919342041,-0.007022827115724795,0.0003,-0.3132392986677587,1.3121780157089233,2.6833994299173356,0.17685546875,3630,0.2,0.18655217
3.65,365,125,747520,4.3683857917785645,5974,0.5904655456542969,-0.0039323637291090565,0.0003,-0.2731135960202664,0.832002580165863,2.787400072440505,0.155517578125,3640,0.2,0.13992447
3.55,366,125,749568,4.610385417938232,5991,0.5911366939544678,-0.00803325393499108,0.0003,-0.3094458602834493,0.9564825892448425,2.7863832890987394,0.1677734375,3650,0.2,0.15576725
3.79,367,125,751616,4.180385112762451,6007,0.5960028171539307,-0.0066824998299125585,0.0003,-0.3095392140559852,1.5535260438919067,2.480446422472596,0.174462890625,3660,0.2,0.12239426
3.75,368,125,753664,4.114385604858398,6024,0.5885905027389526,-0.008095247502205893,0.0003,-0.3523279843386263,1.1005921363830566,2.6712603881955146,0.196533203125,3670,0.2,0.16102684
3.46,369,125,755712,4.686385154724121,6040,0.5975297689437866,-0.006600294503732585,0.0003,-0.2982694308273494,1.070258378982544,2.631143354251981,0.159423828125,3680,0.2,0.14393166
3.8,370,125,757760,4.128385543823242,6057,0.602960467338562,-0.001811921875923872,0.0003,-0.2830374493962154,1.6300052404403687,2.5680532567203045,0.1501953125,3690,0.2,0.13588135
3.68,371,125,759808,4.348385810852051,6073,0.5933672785758972,0.02979920885991305,0.0003,-0.31236749407835307,1.3844891786575317,2.806005972251296,0.165087890625,3700,0.2,0.15503724
3.69,372,125,761856,4.459385871887207,6089,0.6099788546562195,-0.005741065485926811,0.0003,-0.26423516815993936,1.1623814105987549,2.527266722545028,0.15107421875,3710,0.2,0.11972376
3.53,373,125,763904,4.562385082244873,6106,0.614375650882721,-0.006571629481913988,0.0003,-0.2889119668863714,1.2286391258239746,2.486782840266824,0.147412109375,3720,0.2,0.15665027
3.63,374,125,765952,4.4123854637146,6122,0.6003804206848145,-0.003227921007783152,0.0003,-0.29903607685118916,1.578999400138855,2.7313498787581922,0.145751953125,3730,0.2,0.112062044
3.86,375,125,768000,4.079385280609131,6139,0.6248178482055664,0.0014503014623187481,0.0003,-0.2581909098662436,1.1421699523925781,2.4270571008324624,0.131103515625,3740,0.2,0.09070997
3.42,376,125,770048,4.719385623931885,6155,0.5825092792510986,-0.0035171377909136935,0.0003,-0.270225897396449,1.4963864088058472,2.731975743919611,0.14677734375,3750,0.2,0.17437214
3.71,377,125,772096,4.340385913848877,6172,0.5759482383728027,-0.0072711248241830615,0.0003,-0.27305586021393535,1.3895529508590698,2.6351802185177804,0.134765625,3760,0.2,0.16483709
4.03,378,125,774144,3.8653860092163086,6188,0.6022195219993591,-0.0020786254201084374,0.0003,-0.26727147665806117,0.6941935420036316,2.6214418165385722,0.141748046875,3770,0.2,0.11382528
3.67,379,125,776192,4.451385498046875,6205,0.6247532963752747,-0.0027788802079157906,0.0003,-0.2743428795132786,1.3811020851135254,2.43838568739593,0.114794921875,3780,0.2,0.060401715
3.63,380,125,778240,4.590385437011719,6221,0.6176290512084961,-0.004018137772800401,0.0003,-0.2972068787086755,1.038550853729248,2.421629726141691,0.170166015625,3790,0.2,0.11823618
3.8,381,125,780288,4.063385486602783,6237,0.5650174617767334,-0.004318727576173842,0.0003,-0.2851335553685203,1.6529396772384644,2.747375090047717,0.175830078125,3800,0.2,0.23129004
3.72,382,125,782336,4.326385498046875,6254,0.5769766569137573,-0.007408570940606296,0.0003,-0.24596179199870677,1.3256325721740723,2.8942574087530373,0.161865234375,3810,0.2,0.20143718
3.53,383,125,784384,4.525385856628418,6270,0.6120619773864746,-0.007324454290210269,0.0003,-0.27375493035651743,1.3802927732467651,2.466011521965265,0.1677734375,3820,0.2,0.15851817
3.73,384,124,786432,4.28238582611084,6291,0.6235589981079102,-0.005637074264814146,0.0003,-0.31024777397979053,1.399169921875,2.6244963862001898,0.174365234375,3830,0.2,0.14057724
3.89,385,124,788480,3.969386339187622,6308,0.6261605024337769,-0.003216485548182391,0.0003,-0.25821288719307633,1.3994853496551514,2.367090617120266,0.135791015625,3840,0.2,0.10075255
3.77,386,124,790528,4.2873854637146,6325,0.5430916547775269,-0.010926257134997286,0.0003,-0.27786590098403396,1.0408540964126587,2.880495010688901,0.17822265625,3850,0.2,0.16802278
3.8,387,124,792576,4.189385890960693,6341,0.5984624624252319,-0.00744577661389485,0.0003,-0.2754887116141617,0.9883279204368591,2.3630238745361565,0.145751953125,3860,0.2,0.1237206
3.65,388,124,794624,4.459385871887207,6357,0.6069502830505371,-0.008012207580031827,0.0003,-0.2705491580069065,0.8388935327529907,2.621571944653988,0.1599609375,3870,0.2,0.15543371
3.67,389,124,796672,4.415385723114014,6374,0.611228883266449,-0.00041335930582135915,0.0003,-0.29087787522003056,0.9233206510543823,2.519048637896776,0.161376953125,3880,0.2,0.09479975
3.89,390,124,798720,4.042386054992676,6391,0.6284487843513489,-0.0033135204284917563,0.0003,-0.26480583189986645,1.371495008468628,2.5220921993255616,0.142724609375,3890,0.2,0.11038376
3.64,391,124,800768,4.3553853034973145,6407,0.6262092590332031,-0.004102425154997036,0.0003,-0.26237096956465394,1.155429720878601,2.331565488129854,0.14169921875,3900,0.2,0.1089188
3.6,392,124,802816,4.507385730743408,6423,0.6201096177101135,-0.0033713062381139024,0.0003,-0.28406703148502854,0.7328339219093323,2.5339781481772663,0.161328125,3910,0.2,0.17289522
3.64,393,124,804864,4.485385894775391,6440,0.6057168245315552,-0.0020477157435379923,0.0003,-0.2847707878798246,1.6824824810028076,2.5088437478989363,0.161376953125,3920,0.2,0.09106106
3.44,394,124,806912,4.792385578155518,6456,0.615443229675293,-0.0032829992720508016,0.0003,-0.21018817860167474,0.6707314252853394,2.307436231151223,0.115771484375,3930,0.2,0.11612889
3.65,395,124,808960,4.404385566711426,6473,0.6308040618896484,-0.000989239067712333,0.0003,-0.19423567779595033,1.130948781967163,2.2487736012786628,0.105810546875,3940,0.2,0.0654394
3.47,396,124,811008,4.658385753631592,6489,0.6303555369377136,-0.0017462365387473256,0.0003,-0.21969584703911096,1.4505319595336914,2.3254288099706173,0.107421875,3950,0.2,0.058946237
3.67,397,124,813056,4.381385326385498,6506,0.6286998987197876,-0.0018918991918326356,0.0003,-0.24110277188010515,1.3435263633728027,2.3829193849116566,0.141796875,3960,0.2,0.1100048
3.84,398,124,815104,4.145385265350342,6522,0.6191390752792358,-0.002546914416598156,0.0003,-0.22757579220924526,0.9942091703414917,2.596395913884044,0.13623046875,3970,0.2,0.093340814
3.76,399,124,817152,4.170385837554932,6539,0.6306378841400146,-0.001177800579171162,0.0003,-0.24274576969910414,1.3086848258972168,2.4483555532991885,0.1291015625,3980,0.2,0.10038696
3.49,400,124,819200,4.7303853034973145,6555,0.6048582196235657,-0.005550183303421363,0.0003,-0.24010263653472066,1.4515883922576904,2.7837060637772084,0.145556640625,3990,0.2,0.10132457
3.57,401,124,821248,4.381385326385498,6572,0.6310834884643555,-0.00574708464264404,0.0003,-0.19976065284572542,1.5693458318710327,2.4633361142128707,0.112109375,4000,0.2,0.120128565
3.77,402,124,823296,4.2423858642578125,6589,0.6391611099243164,0.005152470708708279,0.0003,-0.24096234068274497,1.246219277381897,2.4223861509934066,0.14052734375,4010,0.2,0.14941244
3.67,403,124,825344,4.36538553237915,6605,0.6189852952957153,-0.0014256781374569981,0.0003,-0.2409408627310768,0.8702743053436279,2.565101456269622,0.13681640625,4020,0.2,0.15900204
3.61,404,124,827392,4.483386039733887,6621,0.6244931221008301,-0.0011629161745077,0.0003,-0.247994244704023,0.8596226572990417,2.6166268166154625,0.1341796875,4030,0.2,0.15257229
3.78,405,124,829440,4.207386016845703,6638,0.6257808804512024,0.009730904281605035,0.0003,-0.23604827844537796,1.391127347946167,2.44027419090271,0.125146484375,4040,0.2,0.099165164
3.56,406,124,831488,4.407385349273682,6655,0.6417931914329529,-0.0015013166994322091,0.0003,-0.23802919320296495,0.970363974571228,2.40311161018908,0.122900390625,4050,0.2,0.07470019
3.4,407,124,833536,4.64438533782959,6671,0.6191434860229492,0.010115923747071065,0.0003,-0.24040220584720373,1.353843092918396,2.626946933194995,0.157421875,4060,0.2,0.07637592
3.83,408,124,835584,4.156385898590088,6688,0.5980719923973083,-0.002845303333015181,0.0003,-0.24095017998479307,1.3493460416793823,2.7508916020393372,0.157080078125,4070,0.2,0.11699568
3.5,409,124,837632,4.611385345458984,6704,0.6205142736434937,-0.004038338758982718,0.0003,-0.23525275725405664,1.565888524055481,2.6419685136526825,0.149658203125,4080,0.2,0.115737334
3.58,410,124,839680,4.435385227203369,6721,0.6297373175621033,-0.004127914537093602,0.0003,-0.21593992742709817,1.2118321657180786,2.494425722584128,0.14052734375,4090,0.2,0.10151162
3.66,411,124,841728,4.370385646820068,6737,0.6173166632652283,-0.0028599256183952093,0.0003,-0.25117739629931746,1.4646317958831787,2.743412983417511,0.154541015625,4100,0.2,0.13482606
3.79,412,124,843776,4.120386123657227,6753,0.6377792358398438,-0.0031551248306641356,0.0003,-0.25284283543005587,0.9312256574630737,2.388343945518136,0.14677734375,4110,0.2,0.109045625
4.04,413,124,845824,3.770385503768921,6770,0.6099377274513245,-0.0031289891034248286,0.0003,-0.31360820955596863,1.1041784286499023,2.775388150289655,0.179443359375,4120,0.2,0.13635287
3.65,414,124,847872,4.285386085510254,6787,0.6259010434150696,-0.0031767206994118167,0.0003,-0.3018727282062173,1.5181690454483032,2.4881898399442433,0.170947265625,4130,0.2,0.1805234
3.81,415,124,849920,4.191385746002197,6803,0.6297668218612671,-0.001547352349734865,0.0003,-0.34522515959106387,1.7371280193328857,2.750476435944438,0.187646484375,4140,0.2,0.14776641
3.73,416,124,851968,4.282385349273682,6819,0.606723427772522,0.0011826229281723499,0.0003,-0.33680137395858767,1.519519567489624,2.805631582066417,0.201171875,4150,0.2,0.13141268
3.8,417,124,854016,4.1643853187561035,6836,0.6174036264419556,-0.005507341958582402,0.0003,-0.3202898433431983,0.8881264328956604,2.6793414313346147,0.182373046875,4160,0.2,0.14585036
3.93,418,124,856064,3.9423859119415283,6852,0.5980604887008667,-0.001566518409526907,0.0003,-0.33113043871708214,1.343275785446167,2.6940243246033786,0.187744140625,4170,0.2,0.11226551
3.87,419,124,858112,4.12738561630249,6868,0.6081156730651855,-0.0070670135610271245,0.0003,-0.3264404153684154,0.9289066791534424,2.5702671691775323,0.175048828125,4180,0.2,0.14820631
3.72,420,124,860160,4.238385200500488,6885,0.6117332577705383,-0.007044691519695334,0.0003,-0.3181632010266185,1.0242958068847656,2.482818191125989,0.17333984375,4190,0.2,0.12319695
3.87,421,124,862208,4.042385578155518,6902,0.6295787692070007,-0.004175159148871899,0.0003,-0.3599200163967907,1.2372870445251465,2.5027130849659445,0.18544921875,4200,0.2,0.11621617
3.61,422,124,864256,4.512385368347168,6919,0.6078726053237915,-0.002259082769160159,0.0003,-0.3489852136932313,1.1938971281051636,2.577250998094678,0.182080078125,4210,0.2,0.1424771
3.67,423,124,866304,4.288385391235352,6936,0.6015692353248596,-0.003951962330029346,0.0003,-0.32584431117866186,0.9135243892669678,2.6971688754856586,0.162548828125,4220,0.2,0.11598074
3.9,424,124,868352,4.091386318206787,6954,0.6096374988555908,-0.003837584366556257,0.0003,-0.33492395901121197,1.1636751890182495,2.620863003283739,0.182958984375,4230,0.2,0.10594685
3.95,425,124,870400,3.826385736465454,6971,0.5962156057357788,-0.002517656522104517,0.0003,-0.3371959927491844,1.2654973268508911,2.562035135552287,0.177783203125,4240,0.2,0.1062129
3.34,426,124,872448,4.823385715484619,6988,0.5948940515518188,-0.0045104972319677476,0.0003,-0.3537582970224321,1.4020308256149292,2.7534113466739654,0.191259765625,4250,0.2,0.14766176
3.47,427,124,874496,4.558385372161865,7005,0.62412029504776,-0.006471309793414548,0.0003,-0.30646051769144833,1.5416454076766968,2.4032731257379054,0.161474609375,4260,0.2,0.0991009
3.62,428,124,876544,4.462385654449463,7022,0.59282386302948,-0.0056947615783428775,0.0003,-0.3318252677563578,1.4186393022537231,2.7022017527371647,0.190966796875,4270,0.2,0.18456478
3.99,429,124,878592,3.8073854446411133,7039,0.6141142845153809,0.0011057924013584853,0.0003,-0.313209173688665,0.8767058253288269,2.512906615808606,0.16279296875,4280,0.2,0.11539153
3.48,430,124,880640,4.622385501861572,7057,0.5983829498291016,-0.0043495845166035,0.0003,-0.36992478687316177,1.25666344165802,2.90860539637506,0.196484375,4290,0.2,0.15680641
3.84,431,124,882688,4.086385726928711,7074,0.600159764289856,-0.006142600966268219,0.0003,-0.3288633435033262,1.3502757549285889,2.714993837103248,0.16865234375,4300,0.2,0.18206339
3.89,432,124,884736,4.0493855476379395,7091,0.5684685111045837,-0.00479528144642245,0.0003,-0.34813224198296666,1.323030948638916,2.732438260689378,0.178271484375,4310,0.2,0.15123907
4.37,433,124,886784,3.261385202407837,7108,0.6110812425613403,-0.004341745370766148,0.0003,-0.3388165798969567,1.490681767463684,2.536182187497616,0.195263671875,4320,0.2,0.18779239
3.79,434,124,888832,4.125385284423828,7126,0.6071823835372925,-0.0018567475577583536,0.0003,-0.33610851163975897,1.3241407871246338,2.7199923392385243,0.181689453125,4330,0.2,0.15089586
3.97,435,124,890880,3.826385498046875,7143,0.6100765466690063,-0.004725640204560478,0.0003,-0.3158221478573978,1.3783990144729614,2.608114181086421,0.177099609375,4340,0.2,0.14319792
3.65,436,124,892928,4.364385604858398,7160,0.5934619307518005,-0.006710035819560289,0.0003,-0.3389616270549595,1.3986730575561523,2.7047036975622176,0.21748046875,4350,0.2,0.18935987
3.62,437,124,894976,4.517385482788086,7177,0.6249029636383057,-0.0033960265660425647,0.0003,-0.28247870232444255,1.4706552028656006,2.485467934049666,0.15048828125,4360,0.2,0.09977798
3.65,438,124,897024,4.384385585784912,7194,0.5899544954299927,-0.005938550579594448,0.0003,-0.32400452783331274,1.8466953039169312,2.6652383986860513,0.16220703125,4370,0.2,0.14092083
3.58,439,124,899072,4.367385387420654,7211,0.6071211099624634,-0.0020152068231254817,0.0003,-0.3490243639331311,1.9779748916625977,2.737313465774059,0.176171875,4380,0.2,0.11503208
